物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
b26a5829-6e3e-40b4-befc-85660485bb29,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus affinis",黃腹柳鶯,"Phylloscopus affinis",,"原生 Native",,
1e8e4426-b104-4ba7-87ec-659869a9de60,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus armandii",棕眉柳鶯,"Phylloscopus armandii",,"原生 Native",,
937522c1-d03c-42cd-b7bc-4f556dfe603c,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus borealis",極北柳鶯,"Phylloscopus borealis",,"原生 Native",,"暫無危機（LC, Least Concern）"
4709902e-272d-488f-abb8-89e7a66c3977,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus borealoides",庫頁島柳鶯,"Phylloscopus borealoides",,"原生 Native",,
b30bf175-e9eb-4fbd-b18b-b4a13914df13,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus castaniceps",栗頭鶲鶯,"Phylloscopus castaniceps",,"原生 Native",,
d6604716-9f6c-468f-a3de-a2c7daa3bafa,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus claudiae",克氏冠紋柳鶯,"Phylloscopus claudiae",,"原生 Native",,
03a2f1ba-3203-4e11-8a6d-b731c8810159,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus collybita",嘰喳柳鶯,"Phylloscopus collybita",,"原生 Native",,
3d407809-273f-4d60-a9a4-2e77f3f09b60,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus coronatus",冠羽柳鶯,"Phylloscopus coronatus",,"原生 Native",,
edd713aa-b13c-4232-9810-df8591e76f89,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus examinandus",勘察加柳鶯,"Phylloscopus examinandus",,"原生 Native",,
b51b255c-a4f5-4a32-868b-b10747379514,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus fuscatus",褐色柳鶯,"Phylloscopus fuscatus",,"原生 Native",,"暫無危機（LC, Least Concern）"
7094cc83-6a2c-4d1c-9176-51e546a6efef,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus goodsoni",哈氏冠紋柳鶯,"Phylloscopus goodsoni",,"原生 Native",,
ee4d9feb-4050-4192-b5dc-1f49b61aefc8,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus humei",淡眉柳鶯,"Phylloscopus humei",,"原生 Native",,
100a5f31-51f5-4c3b-a9c3-91c85bbe3849,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus ijimae",飯島柳鶯,"Phylloscopus ijimae",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
dde604d2-29fc-49b8-889e-6880dc4d7a11,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus inornatus",黃眉柳鶯,"Phylloscopus inornatus",,"原生 Native",,"暫無危機（LC, Least Concern）"
4cd7a54a-a86e-4805-826e-b7eb39acadcd,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus intermedius",白眶鶲鶯,"Phylloscopus intermedius",,"原生 Native",,
d2640663-aa37-4f54-a83a-503762d997d1,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus plumbeitarsus",雙斑綠柳鶯,"Phylloscopus plumbeitarsus",,"原生 Native",,
af9904d6-7d84-4140-b232-a746e41607a8,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus proregulus",黃腰柳鶯,"Phylloscopus proregulus",,"原生 Native",,
d3aacc98-26fa-45b8-b14e-ee104858c84d,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus ricketti",黑眉柳鶯,"Phylloscopus ricketti",,"原生 Native",,
6840d660-5c02-4529-bb83-305b4c8cd1e5,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus schwarzi",巨嘴柳鶯,"Phylloscopus schwarzi",,"原生 Native",,
78113cfb-ec21-4239-a9fa-66ddb77496e5,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus sibilatrix",林柳鶯,"Phylloscopus sibilatrix",,"原生 Native",,
6bd02bfc-519c-4b49-9ef9-23ac81c4d79a,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus soror",淡尾鶲鶯,"Phylloscopus soror",,"原生 Native",,
9888d507-82ed-45e4-9dac-83e625535f99,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus tenellipes",淡腳柳鶯,"Phylloscopus tenellipes",,"原生 Native",,
bcaba908-bdf1-44ab-8239-749dd326e6fa,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus trochiloides",暗綠柳鶯,"Phylloscopus trochiloides",,"原生 Native",,
b6f1e565-0648-4296-a887-531a6f9da62a,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus trochilus",歐亞柳鶯,"Phylloscopus trochilus",,"原生 Native",,
89793260-d27c-4fae-aca2-51ad481e90d7,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus valentini",比氏鶲鶯,"Phylloscopus valentini",,"原生 Native",,
03c3abda-43db-445e-9cb0-34b2cce1a3d9,種,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus xanthodryas",日本柳鶯,"Phylloscopus xanthodryas",,"原生 Native",,
6c6fe088-f285-4f0f-8f72-07d140ea6625,種下階層,鳥類,Picidae,啄木鳥科,"Dendrocopos leucotos insularis",大赤啄木(insularis亞種),"Dendrocopos leucotos insularis",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
16c9bead-2341-4312-a72d-802abfe67803,種下階層,鳥類,Picidae,啄木鳥科,"Jynx torquilla chinensis",地啄木(chinensis亞種),"Jynx torquilla chinensis",,"原生 Native",,
6b8b34db-0a58-4e29-90a1-006d26eb216c,種下階層,鳥類,Picidae,啄木鳥科,"Picus canus tancolo",綠啄木,"Picus canus tancolo",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
e31b2810-30c0-4ac6-9232-b52705adea39,種下階層,鳥類,Picidae,啄木鳥科,"Yungipicus canicapillus kaleensis",小啄木(kaleensis亞種),"Yungipicus canicapillus kaleensis",,"原生 Native",,
0cfc5f84-e36f-4eb0-b071-382adb17dce9,種,鳥類,Picidae,啄木鳥科,"Dendrocopos leucotos",大赤啄木,"Dendrocopos leucotos",,"原生 Native",第二級、珍貴稀有保育類野生動物,
12994ae5-b426-42ce-9742-2705ad8c9229,種,鳥類,Picidae,啄木鳥科,"Jynx torquilla",地啄木,"Jynx torquilla",,"原生 Native",,
138e3018-2c45-45d9-8cd4-99dd636d6f74,種,鳥類,Picidae,啄木鳥科,"Picus canus",綠啄木,"Picus canus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
0bfd8a68-bdff-4cc5-8336-efc005edd1c8,種,鳥類,Picidae,啄木鳥科,"Yungipicus canicapillus",小啄木,"Yungipicus canicapillus",,"原生 Native",,"暫無危機（LC, Least Concern）"
8c86eddd-64da-4cc6-a8b7-d5f92a9d91bd,種,鳥類,Pittidae,八色鶇科,"Pitta moluccensis",藍翅八色鳥,"Pitta moluccensis",,"原生 Native",,
26c84d6e-66bc-4928-842d-86774c26b317,種,鳥類,Pittidae,八色鶇科,"Pitta nympha",八色鳥,"Pitta nympha",,"原生 Native",第二級、珍貴稀有保育類野生動物,"瀕危（EN, Endangered）"
2f8643f4-4e70-4cb1-ba10-5ea14b07726f,種,鳥類,Pittidae,八色鶇科,"Pitta sordida",綠胸八色鳥,"Pitta sordida",,"原生 Native",,
bfb1e0dc-1002-40af-a7b4-9bde2bcb7f90,種,鳥類,Ploceidae,織布文鳥科,"Ploceus cucullatus",黑頭織雀,"Ploceus cucullatus",,"外來 Non-native",,
2adcab4f-c578-4159-8bd6-8ebdb9a09dfd,種,鳥類,Pnoepygidae,鷦眉科,"Pnoepyga formosana",臺灣鷦眉,"Pnoepyga formosana",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
98d20817-9a64-49f3-9e07-c702da74ae5c,種下階層,鳥類,Podicipedidae,鸊鷉科,"Podiceps nigricollis nigricollis",黑頸鸊鷉(指名亞種),"Podiceps nigricollis nigricollis",,"原生 Native",,
6e1af9b7-5581-4f28-84b7-83f98fc4f3ba,種下階層,鳥類,Podicipedidae,鸊鷉科,"Tachybaptus ruficollis poggei",小鸊鷉(poggei亞種),"Tachybaptus ruficollis poggei",,"原生 Native",,
30fddbfa-1efd-44a8-ab73-e83ce7113bb4,種,鳥類,Podicipedidae,鸊鷉科,"Podiceps auritus",角鸊鷉,"Podiceps auritus",,"原生 Native",,
59f48c97-3490-455d-aa5f-7204ad70a6ae,種,鳥類,Podicipedidae,鸊鷉科,"Podiceps cristatus",冠鸊鷉,"Podiceps cristatus",,"原生 Native",,
f5323e6e-3fe1-4b90-8893-882a017e2b01,種,鳥類,Podicipedidae,鸊鷉科,"Podiceps grisegena",赤頸鸊鷉,"Podiceps grisegena",,"原生 Native",,
9d45b4ad-9184-4903-bb1b-da7e6770ccd7,種,鳥類,Podicipedidae,鸊鷉科,"Podiceps nigricollis",黑頸鸊鷉,"Podiceps nigricollis",,"原生 Native",,
b79ef67c-e3f2-4c38-94f6-a7b79217664a,種,鳥類,Podicipedidae,鸊鷉科,"Tachybaptus ruficollis",小鸊鷉,"Tachybaptus ruficollis",,"原生 Native",,"暫無危機（LC, Least Concern）"
e27c95e1-1ef3-4287-a19f-1dd3992ea441,種,鳥類,Procellariidae,鸌科,"Ardenna carneipes",肉足水薙鳥,"Ardenna carneipes",,"原生 Native",,
24497e2e-d2cd-4a34-9118-203a3301d4d7,種,鳥類,Procellariidae,鸌科,"Ardenna grisea",灰水薙鳥,"Ardenna grisea",,"原生 Native",,
93166b66-649d-4d39-9a44-d8fa6946d47a,種,鳥類,Procellariidae,鸌科,"Ardenna pacifica",長尾水薙鳥,"Ardenna pacifica",,"原生 Native",,"暫無危機（LC, Least Concern）"
6999244b-ba8b-461c-9715-e63b51bf57bd,種,鳥類,Procellariidae,鸌科,"Ardenna tenuirostris",短尾水薙鳥,"Ardenna tenuirostris",,"原生 Native",,
924ffd26-5810-4121-978a-f53f296075b3,種,鳥類,Procellariidae,鸌科,"Bulweria bulwerii",穴鳥,"Bulweria bulwerii",,"原生 Native",,"暫無危機（LC, Least Concern）"
b938af4a-88e3-40a9-ba72-52455dfd5b45,種,鳥類,Procellariidae,鸌科,"Calonectris leucomelas",大水薙鳥,"Calonectris leucomelas",,"原生 Native",,"接近受脅（NT, Near Threatened）"
3eb425b9-85a9-42b4-b7c4-a4bfde6c14da,種,鳥類,Procellariidae,鸌科,"Pseudobulweria rostrata",黑背白腹穴鳥,"Pseudobulweria rostrata",,"原生 Native",,
f2fceb38-80d0-4a26-bf64-24cc3b507bc1,種,鳥類,Procellariidae,鸌科,"Pterodroma hypoleuca",白腹穴鳥,"Pterodroma hypoleuca",,"原生 Native",,
35f5b540-ef72-445b-85e0-63b70e3d1d95,種下階層,鳥類,Prunellidae,岩鷚科,"Prunella collaris fennelli",岩鷚,"Prunella collaris fennelli",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
8d00d5b2-2fb7-49de-b53c-e7f0209ecbaf,種,鳥類,Prunellidae,岩鷚科,"Prunella collaris",岩鷚,"Prunella collaris",,"原生 Native",第三級、其他應予保育之野生動物,
1912480b-8e1b-404d-81c3-e8571714ff05,種,鳥類,Prunellidae,岩鷚科,"Prunella montanella",棕眉山岩鷚,"Prunella montanella",,"原生 Native",,
2e65d1d4-a0fd-441f-b2ef-485fa2612cf6,種,鳥類,Psittacidae,新世界鸚鵡科,"Aratinga solstitialis",太陽鸚鵡,"Aratinga solstitialis",,"原生 Native",,
1f8ccdaa-46a0-4e5d-ad8c-c646e2bbf7f5,種,鳥類,Psittaculidae,舊世界鸚鵡科,"Eos bornea",紅色吸蜜鸚鵡,"Eos bornea",,"外來 Non-native",,
c72fb1c4-464f-4bb7-ad48-9928006db8e2,種,鳥類,Psittaculidae,舊世界鸚鵡科,"Melopsittacus undulatus",虎皮鸚鵡,"Melopsittacus undulatus",,"外來 Non-native",,
328bac2e-fb9a-4f2f-b2aa-b9b74e6e78ea,種,鳥類,Psittaculidae,舊世界鸚鵡科,"Psittacula krameri",紅領綠鸚鵡,"Psittacula krameri",,"外來 Non-native",,
23bf0fd7-21dc-4ba6-a2e5-0ca9b3c517b8,種,鳥類,Psittaculidae,舊世界鸚鵡科,"Trichoglossus haematodus",彩虹吸蜜鸚鵡,"Trichoglossus haematodus",,"外來 Non-native",,
15de920a-2e7a-4d41-b62c-02b11391a888,種下階層,鳥類,Pycnonotidae,鵯科,"Hemixos castanonotus canipennis",栗背短腳鵯,"Hemixos castanonotus canipennis",,"原生 Native",,
e54e81d5-264f-4e85-9924-122d4ee05081,種下階層,鳥類,Pycnonotidae,鵯科,"Hypsipetes amaurotis amaurotis",棕耳鵯(日本亞種),"Hypsipetes amaurotis amaurotis",,"原生 Native",,
12f55031-e66e-40df-8171-03a4064270ac,種下階層,鳥類,Pycnonotidae,鵯科,"Hypsipetes amaurotis harterti",棕耳鵯(蘭嶼亞種),"Hypsipetes amaurotis harterti",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
6bdc33fb-7685-4f7f-814d-06ff1606f53e,種下階層,鳥類,Pycnonotidae,鵯科,"Hypsipetes leucocephalus leucocephalus",紅嘴黑鵯(白頭亞種),"Hypsipetes leucocephalus leucocephalus",,"原生 Native",,
a49ae946-1f05-4768-9b2f-72c9d5e59903,種下階層,鳥類,Pycnonotidae,鵯科,"Hypsipetes leucocephalus nigerrimus",紅嘴黑鵯(台灣亞種),"Hypsipetes leucocephalus nigerrimus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
1565402e-092d-4497-a53b-9d85d32a0f80,種下階層,鳥類,Pycnonotidae,鵯科,"Pycnonotus aurigaster chrysorrhoides",白喉紅臀鵯,"Pycnonotus aurigaster chrysorrhoides",,"原生 Native",,
54b7ade7-1d63-44ff-87c1-1648197d8df8,種下階層,鳥類,Pycnonotidae,鵯科,"Pycnonotus sinensis formosae",白頭翁(台灣亞種),"Pycnonotus sinensis formosae",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
9bc8b754-43ec-44b8-bdcd-064666be7890,種下階層,鳥類,Pycnonotidae,鵯科,"Pycnonotus sinensis sinensis",白頭翁(大陸亞種),"Pycnonotus sinensis sinensis",,"原生 Native",,
16ff889b-e7d2-46fc-b690-7de745310cb3,種下階層,鳥類,Pycnonotidae,鵯科,"Spizixos semitorques cinereicapillus",白環鸚嘴鵯(台灣亞種),"Spizixos semitorques cinereicapillus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
d1c69ec3-b6cd-4582-8202-601cce2a7e03,種,鳥類,Pycnonotidae,鵯科,"Hemixos castanonotus",栗背短腳鵯,"Hemixos castanonotus",,"原生 Native",,
252fa1e9-228b-4c20-a4bd-ad2cc8666677,種,鳥類,Pycnonotidae,鵯科,"Hypsipetes amaurotis",棕耳鵯,"Hypsipetes amaurotis",,"原生 Native",,
04b143fe-f019-450e-9abf-f2bf33b1fcd1,種,鳥類,Pycnonotidae,鵯科,"Hypsipetes leucocephalus",紅嘴黑鵯,"Hypsipetes leucocephalus",,"原生 Native",,
0628c704-98ed-48fc-90e7-3a72c41a189a,種,鳥類,Pycnonotidae,鵯科,"Pycnonotus aurigaster",白喉紅臀鵯,"Pycnonotus aurigaster",,"原生 Native",,
812a01f9-5d9c-4a8b-98df-8708e640b407,種,鳥類,Pycnonotidae,鵯科,"Pycnonotus goiavier",白眉黃臀鵯,"Pycnonotus goiavier",,"外來 Non-native",,
66c307bd-55e7-4951-89c4-e1e67fec1e62,種,鳥類,Pycnonotidae,鵯科,"Pycnonotus jocosus",紅耳鵯,"Pycnonotus jocosus",,"外來 Non-native",,
d295851a-af43-4deb-888a-34c6be7ab51a,種,鳥類,Pycnonotidae,鵯科,"Pycnonotus sinensis",白頭翁,"Pycnonotus sinensis",,"原生 Native",,
0f4a4cbf-de63-43e0-bcaa-381c161c63e6,種,鳥類,Pycnonotidae,鵯科,"Pycnonotus taivanus",烏頭翁,"Pycnonotus taivanus",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
e34cec2f-4e6d-4cd8-8ad4-4a326e6fd453,種,鳥類,Pycnonotidae,鵯科,"Spizixos semitorques",白環鸚嘴鵯,"Spizixos semitorques",,"原生 Native",,
22208058-1bab-436b-b9f0-e05ae5a957c5,種下階層,鳥類,Rallidae,秧雞科,"Amaurornis phoenicurus chinensis",白腹秧雞(chinensis亞種),"Amaurornis phoenicurus chinensis",,"原生 Native",,
d478211a-08bc-444d-9ef4-f783350427a8,種下階層,鳥類,Rallidae,秧雞科,"Fulica atra atra",白冠雞(指名亞種),"Fulica atra atra",,"原生 Native",,
379c2e91-228b-48b9-b1a3-b50a90c0d0e9,種下階層,鳥類,Rallidae,秧雞科,"Gallinula chloropus chloropus",紅冠水雞(指名亞種),"Gallinula chloropus chloropus",,"原生 Native",,
93e0a410-8c67-4013-a039-c9f2d2c46ef6,種下階層,鳥類,Rallidae,秧雞科,"Lewinia striata taiwana",灰胸秧雞(台灣特有亞種),"Lewinia striata taiwana",台灣特有,"原生 Native",,"接近受脅（NT, Near Threatened）"
58df3c1f-2a95-41ed-852b-30e435dee3fb,種下階層,鳥類,Rallidae,秧雞科,"Porphyrio poliocephalus viridis",灰頭紫水雞,"Porphyrio poliocephalus viridis",,"原生 Native",,
b2260dc7-84ec-4245-aef9-fc12e175e03c,種下階層,鳥類,Rallidae,秧雞科,"Rallina eurizonoides formosana",灰腳秧雞(formosana亞種),"Rallina eurizonoides formosana",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
b576dce2-4b14-4938-b334-8d3872aa1602,種下階層,鳥類,Rallidae,秧雞科,"Zapornia fusca erythrothorax",緋秧雞(erythrothorax亞種),"Zapornia fusca erythrothorax",,"原生 Native",,
643f3a1e-275c-4c35-9714-7b2cf7c7eaf2,種,鳥類,Rallidae,秧雞科,"Amaurornis cinerea",白眉秧雞,"Amaurornis cinerea",,"原生 Native",,
335050b7-a31c-4cd0-89e0-660eb136fb2b,種,鳥類,Rallidae,秧雞科,"Amaurornis phoenicurus",白腹秧雞,"Amaurornis phoenicurus",,"原生 Native",,"暫無危機（LC, Least Concern）"
f55e8dd6-5043-47d3-897d-9d8008d78f0f,種,鳥類,Rallidae,秧雞科,"Fulica atra",白冠雞,"Fulica atra",,"原生 Native",,"暫無危機（LC, Least Concern）"
e67a95bb-ad16-4e67-b2a8-d962efd5f30f,種,鳥類,Rallidae,秧雞科,"Gallicrex cinerea",董雞,"Gallicrex cinerea",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
5e5f7229-46dc-4eb0-93af-9ae0333f3abc,種,鳥類,Rallidae,秧雞科,"Gallinula chloropus",紅冠水雞,"Gallinula chloropus",,"原生 Native",,"暫無危機（LC, Least Concern）"
208efd26-6f49-4a15-954d-c3ef0a2f461f,種,鳥類,Rallidae,秧雞科,"Lewinia striata",灰胸秧雞,"Lewinia striata",,"原生 Native",,
c58e4ac1-5b9f-48bb-a38b-cf32ba7d5b95,種,鳥類,Rallidae,秧雞科,"Porphyrio poliocephalus",灰頭紫水雞,"Porphyrio poliocephalus",,"原生 Native",,
de7a1bd5-1466-4211-a001-4ee46fdf9e73,種,鳥類,Rallidae,秧雞科,"Porzana porzana",斑胸秧雞,"Porzana porzana",,"原生 Native",,
7ed22b01-05fe-428e-b9e8-7e3e322f4419,種,鳥類,Rallidae,秧雞科,"Rallina eurizonoides",灰腳秧雞,"Rallina eurizonoides",,"原生 Native",,
15251498-9bca-4b90-88ac-523e41043639,種,鳥類,Rallidae,秧雞科,"Rallina fasciata",紅腳秧雞,"Rallina fasciata",,"原生 Native",,
671b9118-4465-4619-a8dc-c59a365173ec,種,鳥類,Rallidae,秧雞科,"Rallus aquaticus",西方秧雞,"Rallus aquaticus",,"原生 Native",,
a8ca6790-8768-473e-9ca0-ed7ba770da0a,種,鳥類,Rallidae,秧雞科,"Rallus indicus",東方秧雞,"Rallus indicus",,"原生 Native",,
313bbfea-34f1-4bb4-9f2a-ae3808070a49,種,鳥類,Rallidae,秧雞科,"Zapornia akool",紅腳苦惡鳥,"Zapornia akool",,"原生 Native",,
3222ac68-62d3-4be7-b71d-603be0d12414,種,鳥類,Rallidae,秧雞科,"Zapornia fusca",緋秧雞,"Zapornia fusca",,"原生 Native",,"暫無危機（LC, Least Concern）"
2a371bc3-6dce-4433-8885-7e92f1dadf87,種,鳥類,Rallidae,秧雞科,"Zapornia paykullii",斑脇秧雞,"Zapornia paykullii",,"原生 Native",,
a8816f18-38fc-41cb-abaa-68da7106c8fa,種,鳥類,Rallidae,秧雞科,"Zapornia pusilla",小秧雞,"Zapornia pusilla",,"原生 Native",,
c325ae02-f006-4ec7-a947-b027d988648a,種,鳥類,Recurvirostridae,長腳鷸科,"Himantopus himantopus",高蹺鴴,"Himantopus himantopus",,"原生 Native",,"暫無危機（LC, Least Concern）"
8cf906d2-0fd8-44fd-91ad-d0f7c6a0551a,種,鳥類,Recurvirostridae,長腳鷸科,"Recurvirostra avosetta",反嘴鴴,"Recurvirostra avosetta",,"原生 Native",,"暫無危機（LC, Least Concern）"
fc9b6509-2981-4915-b09b-7d289bb4622b,種,鳥類,Regulidae,戴菊科,"Regulus goodfellowi",火冠戴菊鳥,"Regulus goodfellowi",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
d1c94650-0a3e-4f6a-8db9-c1ef5714ee1f,種,鳥類,Regulidae,戴菊科,"Regulus regulus",戴菊鳥,"Regulus regulus",,"原生 Native",,
95f927e4-9cd4-4681-a5b2-86b43ce9d638,種,鳥類,Remizidae,攀雀科,"Remiz consobrinus",攀雀,"Remiz consobrinus",,"原生 Native",,
1b04ac59-bdc7-4e72-ae92-ce0f56107787,種,鳥類,Rostratulidae,彩鷸科,"Rostratula benghalensis",彩鷸,"Rostratula benghalensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
a71fad2a-1d85-42b3-8928-4d34884c0f01,種下階層,鳥類,Scolopacidae,鷸科,"Arenaria interpres interpres",翻石鷸,"Arenaria interpres interpres",,"原生 Native",,
71d770c9-fc1d-47ad-9313-e4d8ba93495a,種下階層,鳥類,Scolopacidae,鷸科,"Calidris alba alba",三趾濱鷸,"Calidris alba alba",,"原生 Native",,
d0abbcfa-96bf-4fbd-b886-d153129c608d,種下階層,鳥類,Scolopacidae,鷸科,"Calidris alpina sakhalina",黑腹濱鷸(北部亞種),"Calidris alpina sakhalina",,"原生 Native",,"易危（VU, Vulnerable）"
e3c6f6c3-a25c-4403-bb06-56ebe6b6a785,種下階層,鳥類,Scolopacidae,鷸科,"Calidris canutus rogersi",紅腹濱鷸(東部亞種),"Calidris canutus rogersi",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
d1a7c39c-4e12-4bd8-b5a6-2fd344dfb35c,種下階層,鳥類,Scolopacidae,鷸科,"Calidris falcinellus sibirica",寬嘴鷸(sibirica亞種),"Calidris falcinellus sibirica",,"原生 Native",,
652f825e-fe39-4d90-90a3-40f0d507e7b2,種下階層,鳥類,Scolopacidae,鷸科,"Gallinago gallinago gallinago",田鷸,"Gallinago gallinago gallinago",,"原生 Native",,
82dcdb31-782c-4dc4-a926-9c53011a355e,種下階層,鳥類,Scolopacidae,鷸科,"Limosa lapponica baueri",斑尾鷸(東部亞種),"Limosa lapponica baueri",,"原生 Native",,"易危（VU, Vulnerable）"
27ef84d3-276c-4db8-ad62-e2875294e863,種下階層,鳥類,Scolopacidae,鷸科,"Limosa limosa melanuroides",黑尾鷸,"Limosa limosa melanuroides",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
3e9c051c-f9ba-4590-a1a5-7e3cd6982153,種下階層,鳥類,Scolopacidae,鷸科,"Numenius arquata orientalis",大杓鷸(orientalis亞種),"Numenius arquata orientalis",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
b7af91bd-4612-4cc0-acd0-d4e4dc9a31eb,種下階層,鳥類,Scolopacidae,鷸科,"Numenius phaeopus variegatus",中杓鷸,"Numenius phaeopus variegatus",,"原生 Native",,
5c70916f-eae3-4a5b-b704-d15eac6814bb,種下階層,鳥類,Scolopacidae,鷸科,"Tringa totanus ussuriensis",赤足鷸(西伯利亞亞種),"Tringa totanus ussuriensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
92b71078-5bfd-45eb-9145-8a7a54a2c515,種,鳥類,Scolopacidae,鷸科,"Actitis hypoleucos",磯鷸,"Actitis hypoleucos",,"原生 Native",,"暫無危機（LC, Least Concern）"
1353c6f7-ea3d-4e3f-b079-81779ecab17b,種,鳥類,Scolopacidae,鷸科,"Arenaria interpres",翻石鷸,"Arenaria interpres",,"原生 Native",,"暫無危機（LC, Least Concern）"
aa3a11ed-f656-49b4-be79-7c005ba8ba23,種,鳥類,Scolopacidae,鷸科,"Calidris acuminata",尖尾濱鷸,"Calidris acuminata",,"原生 Native",,"暫無危機（LC, Least Concern）"
1c244404-e312-42fe-8dd5-3e6679257312,種,鳥類,Scolopacidae,鷸科,"Calidris alba",三趾濱鷸,"Calidris alba",,"原生 Native",,"暫無危機（LC, Least Concern）"
e882d691-d35b-4496-864a-c4aaf861d498,種,鳥類,Scolopacidae,鷸科,"Calidris alpina",黑腹濱鷸,"Calidris alpina",,"原生 Native",,"易危（VU, Vulnerable）"
c4807bca-e6c0-4dfa-9ae3-3b3050e85a0d,種,鳥類,Scolopacidae,鷸科,"Calidris canutus",紅腹濱鷸,"Calidris canutus",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
aba0fe4b-f48c-40e9-9b85-a1c996384a95,種,鳥類,Scolopacidae,鷸科,"Calidris falcinellus",寬嘴鷸,"Calidris falcinellus",,"原生 Native",,"暫無危機（LC, Least Concern）"
443cf8e3-03e0-4af5-8b68-491e79b7d5b2,種,鳥類,Scolopacidae,鷸科,"Calidris ferruginea",彎嘴濱鷸,"Calidris ferruginea",,"原生 Native",,"暫無危機（LC, Least Concern）"
037fb34d-5679-4fcf-b769-f0564d019954,種,鳥類,Scolopacidae,鷸科,"Calidris himantopus",高蹺濱鷸,"Calidris himantopus",,"原生 Native",,
f25be8b6-a6f9-438a-b735-9fd8ec185509,種,鳥類,Scolopacidae,鷸科,"Calidris mauri",西濱鷸,"Calidris mauri",,"原生 Native",,
bb0d7d54-a7ce-4730-aa0c-6f555f488f03,種,鳥類,Scolopacidae,鷸科,"Calidris melanotos",美洲尖尾濱鷸,"Calidris melanotos",,"原生 Native",,
c1af8b7e-2e02-46e1-8bd1-bfc1ff9e129e,種,鳥類,Scolopacidae,鷸科,"Calidris minuta",小濱鷸,"Calidris minuta",,"原生 Native",,
47d16c0f-1bcb-4c4f-a9c0-957a331c594b,種,鳥類,Scolopacidae,鷸科,"Calidris pugnax",流蘇鷸,"Calidris pugnax",,"原生 Native",,
18a01f7a-54bc-4a9e-bcb4-1ced9de8eb9d,種,鳥類,Scolopacidae,鷸科,"Calidris pygmaea",琵嘴鷸,"Calidris pygmaea",,"原生 Native",第二級、珍貴稀有保育類野生動物,"極危（CR, Critically Endangered）"
d6d34aa8-6583-4f69-832b-153ef87b9058,種,鳥類,Scolopacidae,鷸科,"Calidris ruficollis",紅胸濱鷸,"Calidris ruficollis",,"原生 Native",,"易危（VU, Vulnerable）"
